"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country/Region,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",sales_num,profit_num,quantity_num,discount_num
7165,CA-2018-122070,4/22/2018,4/24/2018,"Second Class",AH-10030,"Aaron Hawkins",Corporate,"United States",Troy,"New York",12180,East,OFF-BI-10004970,"Office Supplies",Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.91,3.35,3.0,0.2
7166,CA-2020-158610,9/19/2020,9/22/2020,"First Class",CK-12595,"Clytie Kelty",Consumer,"United States",Providence,"Rhode Island",2908,East,OFF-ST-10000604,"Office Supplies",Storage,"Home/Office Personal File Carts",69.52,17.38,2.0,0.0
7167,CA-2018-117464,7/22/2018,7/24/2018,"Second Class",NP-18325,"Naresj Patel",Consumer,"United States","San Francisco",California,94122,West,OFF-AR-10003190,"Office Supplies",Art,"Newell 32",11.52,3.23,4.0,0.0
7168,CA-2018-117464,7/22/2018,7/24/2018,"Second Class",NP-18325,"Naresj Patel",Consumer,"United States","San Francisco",California,94122,West,FUR-CH-10000155,Furniture,Chairs,"Global Comet Stacking Armless Chair",717.72,71.77,3.0,0.2
7169,CA-2018-117464,7/22/2018,7/24/2018,"Second Class",NP-18325,"Naresj Patel",Consumer,"United States","San Francisco",California,94122,West,OFF-ST-10003058,"Office Supplies",Storage,"Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays",236.5,68.59,10.0,0.0
7170,CA-2018-117464,7/22/2018,7/24/2018,"Second Class",NP-18325,"Naresj Patel",Consumer,"United States","San Francisco",California,94122,West,FUR-TA-10004767,Furniture,Tables,"Safco Drafting Table",170.35,19.16,3.0,0.2
7171,US-2021-168613,10/8/2021,10/14/2021,"Standard Class",GM-14440,"Gary McGarr",Consumer,"United States","New York City","New York",10009,East,FUR-CH-10002372,Furniture,Chairs,"Office Star - Ergonomically Designed Knee Chair",145.76,3.24,2.0,0.1
7172,CA-2021-125381,4/25/2021,4/27/2021,"Second Class",SG-20605,"Speros Goranitis",Consumer,"United States","San Francisco",California,94109,West,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",107.97,22.67,3.0,0.0
7173,US-2021-141677,3/26/2021,3/30/2021,"Standard Class",HK-14890,"Heather Kirkland",Corporate,"United States",Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",143.96,1.8,5.0,0.2
7174,US-2021-141677,3/26/2021,3/30/2021,"Standard Class",HK-14890,"Heather Kirkland",Corporate,"United States",Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,"Canon PC1080F Personal Copier",2399.96,569.99,5.0,0.2
7175,US-2021-141677,3/26/2021,3/30/2021,"Standard Class",HK-14890,"Heather Kirkland",Corporate,"United States",Houston,Texas,77070,Central,OFF-PA-10002581,"Office Supplies",Paper,"Xerox 1951",74.35,23.24,3.0,0.2
7176,US-2021-141677,3/26/2021,3/30/2021,"Standard Class",HK-14890,"Heather Kirkland",Corporate,"United States",Houston,Texas,77070,Central,OFF-AP-10001205,"Office Supplies",Appliances,"Belkin 5 Outlet SurgeMaster Power Centers",87.17,-226.64,8.0,0.8
7177,US-2021-141677,3/26/2021,3/30/2021,"Standard Class",HK-14890,"Heather Kirkland",Corporate,"United States",Houston,Texas,77070,Central,OFF-ST-10000344,"Office Supplies",Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.23,2.42,3.0,0.2
7178,CA-2021-133067,5/4/2021,5/10/2021,"Standard Class",MY-18295,"Muhammed Yedwab",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10002897,"Office Supplies",Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.2,-1.54,2.0,0.7
7179,CA-2021-133067,5/4/2021,5/10/2021,"Standard Class",MY-18295,"Muhammed Yedwab",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,"Office Supplies",Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.4,-7.52,3.0,0.7
7180,US-2020-144351,11/14/2020,11/18/2020,"Standard Class",RC-19960,"Ryan Crowe",Consumer,"United States",Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,25.19,3.0,0.0
7181,CA-2018-106054,1/6/2018,1/7/2018,"First Class",JO-15145,"Jack O'Briant",Corporate,"United States",Athens,Georgia,30605,South,OFF-AR-10002399,"Office Supplies",Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,5.24,3.0,0.0
7182,CA-2020-138667,12/27/2020,12/30/2020,"Second Class",MW-18220,"Mitch Webber",Consumer,"United States",Lancaster,Ohio,43130,East,TEC-AC-10003063,Technology,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",40.0,0.5,2.0,0.2
7183,CA-2021-150609,4/30/2021,5/4/2021,"Standard Class",NZ-18565,"Nick Zandusky","Home Office","United States","Los Angeles",California,90032,West,OFF-BI-10002071,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings",23.24,7.55,5.0,0.2
7184,CA-2021-128853,4/21/2021,4/23/2021,"First Class",JM-15250,"Janet Martin",Consumer,"United States",Baltimore,Maryland,21215,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,227.21,9.0,0.0
7185,CA-2021-133102,8/17/2021,8/24/2021,"Standard Class",ED-13885,"Emily Ducich","Home Office","United States",Houston,Texas,77095,Central,OFF-SU-10000432,"Office Supplies",Supplies,"Acco Side-Punched Conventional Columnar Pads",5.55,-1.04,2.0,0.2
7186,CA-2021-133102,8/17/2021,8/24/2021,"Standard Class",ED-13885,"Emily Ducich","Home Office","United States",Houston,Texas,77095,Central,OFF-AR-10003183,"Office Supplies",Art,"Avery Fluorescent Highlighter Four-Color Set",8.02,1.0,3.0,0.2
7187,CA-2021-133102,8/17/2021,8/24/2021,"Standard Class",ED-13885,"Emily Ducich","Home Office","United States",Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",74.59,-2.13,4.0,0.3
7188,CA-2021-133102,8/17/2021,8/24/2021,"Standard Class",ED-13885,"Emily Ducich","Home Office","United States",Houston,Texas,77095,Central,FUR-FU-10003247,Furniture,Furnishings,"36X48 HARDFLOOR CHAIRMAT",16.78,-22.24,2.0,0.6
7189,CA-2021-133102,8/17/2021,8/24/2021,"Standard Class",ED-13885,"Emily Ducich","Home Office","United States",Houston,Texas,77095,Central,OFF-AP-10001563,"Office Supplies",Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",38.86,-99.1,4.0,0.8
7190,CA-2020-164399,11/12/2020,11/15/2020,"First Class",DW-13480,"Dianna Wilson","Home Office","United States","San Diego",California,92024,West,TEC-PH-10004908,Technology,Phones,"Panasonic KX TS3282W Corded phone",203.98,25.5,3.0,0.2
7191,CA-2020-164399,11/12/2020,11/15/2020,"First Class",DW-13480,"Dianna Wilson","Home Office","United States","San Diego",California,92024,West,FUR-TA-10003392,Furniture,Tables,"Global Adaptabilities Conference Tables",674.35,-8.43,3.0,0.2
7192,CA-2020-116918,10/1/2020,10/6/2020,"Second Class",JK-15205,"Jamie Kunitz",Consumer,"United States",Hialeah,Florida,33012,South,OFF-BI-10004140,"Office Supplies",Binders,"Avery Non-Stick Binders",5.39,-4.49,4.0,0.7
7193,CA-2020-116918,10/1/2020,10/6/2020,"Second Class",JK-15205,"Jamie Kunitz",Consumer,"United States",Hialeah,Florida,33012,South,OFF-AR-10003631,"Office Supplies",Art,"Staples in misc. colors",30.98,5.03,8.0,0.2
7194,CA-2020-110492,2/12/2020,2/14/2020,"First Class",JS-15880,"John Stevenson",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-ST-10003716,"Office Supplies",Storage,"Tennsco Double-Tier Lockers",1350.12,175.52,6.0,0.0
7195,CA-2020-110492,2/12/2020,2/14/2020,"First Class",JS-15880,"John Stevenson",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-BI-10003274,"Office Supplies",Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,7.48,4.0,0.0
7196,CA-2020-147683,11/13/2020,11/17/2020,"Standard Class",PO-19180,"Philisse Overcash","Home Office","United States",Seattle,Washington,98103,West,FUR-FU-10004848,Furniture,Furnishings,"DAX Solid Wood Frames",19.54,7.23,2.0,0.0
7197,CA-2018-116785,4/26/2018,4/30/2018,"Standard Class",MH-17290,"Marc Harrigan","Home Office","United States","Los Angeles",California,90036,West,OFF-AR-10003504,"Office Supplies",Art,"Newell 347",21.4,6.21,5.0,0.0
7198,CA-2018-116785,4/26/2018,4/30/2018,"Standard Class",MH-17290,"Marc Harrigan","Home Office","United States","Los Angeles",California,90036,West,OFF-LA-10000305,"Office Supplies",Labels,"Avery 495",12.6,5.8,2.0,0.0
7199,US-2019-156797,8/11/2019,8/15/2019,"Standard Class",PO-19180,"Philisse Overcash","Home Office","United States","New York City","New York",10035,East,OFF-AR-10001427,"Office Supplies",Art,"Newell 330",11.96,3.11,2.0,0.0
7200,US-2019-156797,8/11/2019,8/15/2019,"Standard Class",PO-19180,"Philisse Overcash","Home Office","United States","New York City","New York",10035,East,TEC-PH-10004614,Technology,Phones,"AT&T 841000 Phone",138.0,34.5,2.0,0.0
7201,CA-2020-104276,11/27/2020,12/3/2020,"Standard Class",HF-14995,"Herbert Flentye",Consumer,"United States","Fort Lauderdale",Florida,33311,South,TEC-PH-10001944,Technology,Phones,"Wi-Ex zBoost YX540 Cellular Phone Signal Booster",116.76,14.6,1.0,0.2
7202,CA-2020-104276,11/27/2020,12/3/2020,"Standard Class",HF-14995,"Herbert Flentye",Consumer,"United States","Fort Lauderdale",Florida,33311,South,FUR-TA-10001039,Furniture,Tables,"KI Adjustable-Height Table",331.02,-114.35,7.0,0.45
7203,CA-2020-120369,10/28/2020,10/28/2020,"Same Day",VB-21745,"Victoria Brennan",Corporate,"United States",Rochester,"New York",14609,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,75.68,5.0,0.0
7204,CA-2018-118276,12/29/2018,1/2/2019,"Standard Class",MG-17890,"Michael Granlund","Home Office","United States","Saint Charles",Illinois,60174,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.74,-4.8,3.0,0.6
7205,CA-2019-136658,9/10/2019,9/17/2019,"Standard Class",BO-11425,"Bobby Odegard",Consumer,"United States","New York City","New York",10024,East,OFF-AR-10000817,"Office Supplies",Art,"Manco Dry-Lighter Erasable Highlighter",6.08,2.07,2.0,0.0
7206,CA-2021-137414,10/2/2021,10/6/2021,"Standard Class",CM-12115,"Chad McGuire",Consumer,"United States","San Francisco",California,94109,West,FUR-FU-10001424,Furniture,Furnishings,"Dax Clear Box Frame",17.46,5.94,2.0,0.0
7207,CA-2021-137414,10/2/2021,10/6/2021,"Standard Class",CM-12115,"Chad McGuire",Consumer,"United States","San Francisco",California,94109,West,TEC-MA-10002930,Technology,Machines,"Ricoh - Ink Collector Unit for GX3000 Series Printers",369.16,32.3,11.0,0.2
7208,CA-2020-143476,9/11/2020,9/13/2020,"First Class",LC-16930,"Linda Cazamias",Corporate,"United States",Phoenix,Arizona,85023,West,OFF-AR-10003759,"Office Supplies",Art,"Crayola Anti Dust Chalk, 12/Pack",2.91,0.91,2.0,0.2
7209,CA-2020-143476,9/11/2020,9/13/2020,"First Class",LC-16930,"Linda Cazamias",Corporate,"United States",Phoenix,Arizona,85023,West,OFF-PA-10001837,"Office Supplies",Paper,"Xerox 1976",20.74,7.26,4.0,0.2
7210,CA-2020-143476,9/11/2020,9/13/2020,"First Class",LC-16930,"Linda Cazamias",Corporate,"United States",Phoenix,Arizona,85023,West,OFF-PA-10001667,"Office Supplies",Paper,"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)",9.57,2.99,2.0,0.2
7211,US-2020-119046,6/2/2020,6/6/2020,"Standard Class",EH-13765,"Edward Hooks",Corporate,"United States",Seattle,Washington,98115,West,OFF-PA-10000246,"Office Supplies",Paper,"Riverleaf Stik-Withit Designer Note Cubes",30.18,13.88,3.0,0.0
7212,US-2020-119046,6/2/2020,6/6/2020,"Standard Class",EH-13765,"Edward Hooks",Corporate,"United States",Seattle,Washington,98115,West,OFF-BI-10001078,"Office Supplies",Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.65,18.72,12.0,0.2
7213,US-2020-119046,6/2/2020,6/6/2020,"Standard Class",EH-13765,"Edward Hooks",Corporate,"United States",Seattle,Washington,98115,West,OFF-BI-10000138,"Office Supplies",Binders,"Acco Translucent Poly Ring Binders",11.23,3.93,3.0,0.2
7214,CA-2021-154949,10/15/2021,10/19/2021,"Standard Class",MC-17275,"Marc Crier",Consumer,"United States",Camarillo,California,93010,West,OFF-LA-10002034,"Office Supplies",Labels,"Avery 478",14.73,7.22,3.0,0.0
7215,CA-2019-103072,9/27/2019,9/30/2019,"Second Class",HW-14935,"Helen Wasserman",Corporate,"United States",Detroit,Michigan,48205,Central,OFF-AR-10000127,"Office Supplies",Art,"Newell 321",16.4,4.76,5.0,0.0
7216,CA-2019-103072,9/27/2019,9/30/2019,"Second Class",HW-14935,"Helen Wasserman",Corporate,"United States",Detroit,Michigan,48205,Central,OFF-PA-10003172,"Office Supplies",Paper,"Xerox 1996",25.92,12.44,4.0,0.0
7217,CA-2019-150770,5/3/2019,5/6/2019,"First Class",LC-16870,"Lena Cacioppo",Consumer,"United States","San Francisco",California,94109,West,OFF-AR-10001246,"Office Supplies",Art,"Newell 317",8.82,2.56,3.0,0.0
7218,CA-2019-150770,5/3/2019,5/6/2019,"First Class",LC-16870,"Lena Cacioppo",Consumer,"United States","San Francisco",California,94109,West,OFF-BI-10002026,"Office Supplies",Binders,"Ibico Recycled Linen-Style Covers",62.5,21.87,2.0,0.2
7219,CA-2019-150770,5/3/2019,5/6/2019,"First Class",LC-16870,"Lena Cacioppo",Consumer,"United States","San Francisco",California,94109,West,TEC-AC-10000844,Technology,Accessories,"Logitech Gaming G510s - Keyboard",339.96,122.39,4.0,0.0
7220,CA-2019-150770,5/3/2019,5/6/2019,"First Class",LC-16870,"Lena Cacioppo",Consumer,"United States","San Francisco",California,94109,West,OFF-BI-10001575,"Office Supplies",Binders,"GBC Linen Binding Covers",49.57,17.35,2.0,0.2
7221,CA-2021-154760,1/9/2021,1/13/2021,"Standard Class",BP-11290,"Beth Paige",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,"Office Supplies",Binders,"Ibico Hi-Tech Manual Binding System",274.49,-228.74,3.0,0.7
7222,US-2021-104437,1/27/2021,1/31/2021,"Standard Class",TG-21310,"Toby Gnade",Consumer,"United States","New York City","New York",10035,East,TEC-PH-10000193,Technology,Phones,"Jensen SMPS-640 - speaker phone",137.94,35.86,3.0,0.0
7223,CA-2021-113075,9/2/2021,9/6/2021,"Standard Class",MC-18100,"Mick Crebagga",Consumer,"United States",Chicago,Illinois,60623,Central,TEC-AC-10003441,Technology,Accessories,"Kingston Digital DataTraveler 32GB USB 2.0",40.68,-7.12,3.0,0.2
7224,CA-2020-109953,7/14/2020,7/18/2020,"Standard Class",RB-19360,"Raymond Buch",Consumer,"United States","San Francisco",California,94122,West,TEC-PH-10004093,Technology,Phones,"Panasonic Kx-TS550",110.38,12.42,3.0,0.2
7225,CA-2020-109953,7/14/2020,7/18/2020,"Standard Class",RB-19360,"Raymond Buch",Consumer,"United States","San Francisco",California,94122,West,OFF-AP-10002998,"Office Supplies",Appliances,"Holmes 99% HEPA Air Purifier",151.62,50.03,7.0,0.0
7226,CA-2020-109953,7/14/2020,7/18/2020,"Standard Class",RB-19360,"Raymond Buch",Consumer,"United States","San Francisco",California,94122,West,FUR-FU-10000073,Furniture,Furnishings,"Deflect-O Glasstique Clear Desk Accessories",30.8,10.16,4.0,0.0
7227,CA-2021-127397,2/24/2021,2/28/2021,"Standard Class",ES-14080,"Erin Smith",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,"Office Supplies",Paper,"Xerox 1988",123.92,38.73,5.0,0.2
7228,CA-2021-127397,2/24/2021,2/28/2021,"Standard Class",ES-14080,"Erin Smith",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,"Plantronics CS510 - Over-the-Head monaural Wireless Headset System",1319.8,214.47,5.0,0.2
7229,CA-2018-157546,7/20/2018,7/22/2018,"First Class",RD-19720,"Roger Demir",Consumer,"United States","San Francisco",California,94122,West,OFF-BI-10002498,"Office Supplies",Binders,"Clear Mylar Reinforcing Strips",89.71,30.28,6.0,0.2
7230,CA-2018-157546,7/20/2018,7/22/2018,"First Class",RD-19720,"Roger Demir",Consumer,"United States","San Francisco",California,94122,West,OFF-PA-10004569,"Office Supplies",Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,10.73,3.0,0.0
7231,CA-2021-153843,3/13/2021,3/15/2021,"First Class",SC-20380,"Shahid Collister",Consumer,"United States",Fairfield,Connecticut,6824,East,OFF-BI-10002353,"Office Supplies",Binders,"GBC VeloBind Cover Sets",30.88,15.44,2.0,0.0
7232,CA-2021-153843,3/13/2021,3/15/2021,"First Class",SC-20380,"Shahid Collister",Consumer,"United States",Fairfield,Connecticut,6824,East,OFF-AP-10001564,"Office Supplies",Appliances,"Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup",465.16,120.94,2.0,0.0
7233,CA-2021-153843,3/13/2021,3/15/2021,"First Class",SC-20380,"Shahid Collister",Consumer,"United States",Fairfield,Connecticut,6824,East,OFF-PA-10003673,"Office Supplies",Paper,"Strathmore Photo Mount Cards",27.12,12.48,4.0,0.0
7234,CA-2020-137337,3/8/2020,3/12/2020,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",113.6,44.3,8.0,0.0
7235,CA-2020-137337,3/8/2020,3/12/2020,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10001934,"Office Supplies",Paper,"Xerox 1993",12.96,6.35,2.0,0.0
7236,CA-2020-137337,3/8/2020,3/12/2020,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","New York City","New York",10011,East,OFF-BI-10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",69.46,22.57,2.0,0.2
7237,CA-2018-138737,12/7/2018,12/10/2018,"First Class",FP-14320,"Frank Preis",Consumer,"United States","Los Angeles",California,90049,West,OFF-AR-10003190,"Office Supplies",Art,"Newell 32",8.64,2.42,3.0,0.0
7238,CA-2020-164924,7/10/2020,7/10/2020,"Same Day",EA-14035,"Erin Ashbrook",Corporate,"United States",Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.99,-319.19,3.0,0.7
7239,CA-2020-101651,12/24/2020,12/30/2020,"Standard Class",SC-20305,"Sean Christensen",Consumer,"United States","San Jose",California,95123,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,18.46,7.0,0.0
7240,CA-2020-101651,12/24/2020,12/30/2020,"Standard Class",SC-20305,"Sean Christensen",Consumer,"United States","San Jose",California,95123,West,OFF-EN-10001990,"Office Supplies",Envelopes,"Staple envelope",39.76,18.69,7.0,0.0
7241,CA-2021-136651,4/23/2021,4/25/2021,"Second Class",JF-15355,"Jay Fein",Consumer,"United States",Pasadena,California,91104,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,26.54,7.0,0.0
7242,CA-2021-136651,4/23/2021,4/25/2021,"Second Class",JF-15355,"Jay Fein",Consumer,"United States",Pasadena,California,91104,West,OFF-BI-10003638,"Office Supplies",Binders,"GBC Durable Plastic Covers",92.88,30.19,6.0,0.2
7243,CA-2021-136651,4/23/2021,4/25/2021,"Second Class",JF-15355,"Jay Fein",Consumer,"United States",Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,"Eldon 500 Class Desk Accessories",24.14,7.97,2.0,0.0
7244,CA-2021-118892,8/17/2021,8/22/2021,"Second Class",TP-21415,"Tom Prescott",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,"HON 5400 Series Task Chairs for Big and Tall",4416.17,-630.88,9.0,0.3
7245,US-2021-151127,5/22/2021,5/25/2021,"First Class",RL-19615,"Rob Lucas",Consumer,"United States","Los Angeles",California,90049,West,OFF-AR-10002445,"Office Supplies",Art,"SANFORD Major Accent Highlighters",49.56,18.83,7.0,0.0
7246,CA-2021-145807,2/9/2021,2/13/2021,"Standard Class",SB-20170,"Sarah Bern",Consumer,"United States","Los Angeles",California,90032,West,OFF-ST-10001370,"Office Supplies",Storage,"Sensible Storage WireTech Storage Systems",354.9,17.75,5.0,0.0
7247,US-2018-127978,3/3/2018,3/8/2018,"Standard Class",JS-15595,"Jill Stevenson",Corporate,"United States",Columbus,Ohio,43229,East,OFF-LA-10000305,"Office Supplies",Labels,"Avery 495",15.12,4.91,3.0,0.2
7248,US-2018-127978,3/3/2018,3/8/2018,"Standard Class",JS-15595,"Jill Stevenson",Corporate,"United States",Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",302.45,-199.62,5.0,0.5
7249,US-2018-127978,3/3/2018,3/8/2018,"Standard Class",JS-15595,"Jill Stevenson",Corporate,"United States",Columbus,Ohio,43229,East,OFF-ST-10002486,"Office Supplies",Storage,"Eldon Shelf Savers Cubes and Bins",44.67,-10.05,8.0,0.2
7250,CA-2019-158491,6/4/2019,6/9/2019,"Second Class",BP-11155,"Becky Pak",Consumer,"United States","Los Angeles",California,90008,West,TEC-AC-10001874,Technology,Accessories,"Logitech Wireless Anywhere Mouse MX for PC and Mac",119.98,35.99,2.0,0.0
7251,CA-2019-158491,6/4/2019,6/9/2019,"Second Class",BP-11155,"Becky Pak",Consumer,"United States","Los Angeles",California,90008,West,TEC-AC-10003870,Technology,Accessories,"Logitech Z-906 Speaker sys - home theater - 5.1-CH",989.97,395.99,3.0,0.0
7252,CA-2020-116764,8/27/2020,9/2/2020,"Standard Class",EM-13825,"Elizabeth Moffitt",Corporate,"United States",Hollywood,Florida,33021,South,OFF-LA-10002473,"Office Supplies",Labels,"Avery 484",9.22,3.34,4.0,0.2
7253,CA-2020-152457,9/12/2020,9/18/2020,"Standard Class",SC-20695,"Steve Chapman",Corporate,"United States",Roseville,Michigan,48066,Central,OFF-PA-10003790,"Office Supplies",Paper,"Xerox 1991",68.52,31.52,3.0,0.0
7254,CA-2020-152730,5/30/2020,6/4/2020,"Standard Class",EM-14140,"Eugene Moren","Home Office","United States",Superior,Wisconsin,54880,Central,OFF-AP-10002684,"Office Supplies",Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,109.42,3.0,0.0
7255,CA-2020-152730,5/30/2020,6/4/2020,"Standard Class",EM-14140,"Eugene Moren","Home Office","United States",Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,21.33,5.0,0.0
7256,CA-2020-152730,5/30/2020,6/4/2020,"Standard Class",EM-14140,"Eugene Moren","Home Office","United States",Superior,Wisconsin,54880,Central,OFF-ST-10000876,"Office Supplies",Storage,"Eldon Simplefile Box Office",49.76,13.93,4.0,0.0
7257,CA-2020-152730,5/30/2020,6/4/2020,"Standard Class",EM-14140,"Eugene Moren","Home Office","United States",Superior,Wisconsin,54880,Central,OFF-AR-10003732,"Office Supplies",Art,"Newell 333",5.56,1.45,2.0,0.0
7258,CA-2020-152730,5/30/2020,6/4/2020,"Standard Class",EM-14140,"Eugene Moren","Home Office","United States",Superior,Wisconsin,54880,Central,OFF-PA-10000994,"Office Supplies",Paper,"Xerox 1915",629.1,301.97,6.0,0.0
7259,CA-2020-152730,5/30/2020,6/4/2020,"Standard Class",EM-14140,"Eugene Moren","Home Office","United States",Superior,Wisconsin,54880,Central,OFF-AR-10000940,"Office Supplies",Art,"Newell 343",14.7,3.97,5.0,0.0
7260,CA-2020-152730,5/30/2020,6/4/2020,"Standard Class",EM-14140,"Eugene Moren","Home Office","United States",Superior,Wisconsin,54880,Central,OFF-PA-10004888,"Office Supplies",Paper,"Xerox 217",45.36,21.77,7.0,0.0
7261,CA-2020-152730,5/30/2020,6/4/2020,"Standard Class",EM-14140,"Eugene Moren","Home Office","United States",Superior,Wisconsin,54880,Central,TEC-PH-10000441,Technology,Phones,"VTech DS6151",125.99,35.28,1.0,0.0
7262,CA-2021-137001,6/10/2021,6/13/2021,"Second Class",GZ-14545,"George Zrebassa",Corporate,"United States","Thousand Oaks",California,91360,West,OFF-AR-10001231,"Office Supplies",Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,4.12,7.0,0.0
7263,CA-2021-156363,10/22/2021,10/28/2021,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,-6.54,5.0,0.4
7264,CA-2021-156363,10/22/2021,10/28/2021,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-EN-10003068,"Office Supplies",Envelopes,"#6 3/4 Gummed Flap White Envelopes",31.68,11.09,4.0,0.2
7265,CA-2021-122056,6/13/2021,6/17/2021,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States",Springfield,Virginia,22153,South,OFF-AR-10004260,"Office Supplies",Art,"Boston 1799 Powerhouse Electric Pencil Sharpener",181.86,50.92,7.0,0.0
7266,US-2018-143721,11/23/2018,11/26/2018,"Second Class",DK-12835,"Damala Kotsonis",Corporate,"United States",Houston,Texas,77095,Central,FUR-CH-10001973,Furniture,Chairs,"Office Star Flex Back Scooter Chair with White Frame",155.37,-35.51,2.0,0.3
7267,CA-2021-122987,8/16/2021,8/16/2021,"Same Day",SJ-20215,"Sarah Jordon",Consumer,"United States",Columbia,Tennessee,38401,South,OFF-BI-10002824,"Office Supplies",Binders,"Recycled Easel Ring Binders",13.43,-11.19,3.0,0.7
7268,CA-2021-122987,8/16/2021,8/16/2021,"Same Day",SJ-20215,"Sarah Jordon",Consumer,"United States",Columbia,Tennessee,38401,South,OFF-ST-10004950,"Office Supplies",Storage,"Acco Perma 3000 Stacking Storage Drawers",67.14,-0.84,4.0,0.2
7269,CA-2020-133368,1/14/2020,1/20/2020,"Standard Class",AG-10675,"Anna Gayman",Consumer,"United States",Concord,"North Carolina",28027,South,OFF-PA-10004039,"Office Supplies",Paper,"Xerox 1882",89.57,32.47,2.0,0.2
7270,CA-2020-133368,1/14/2020,1/20/2020,"Standard Class",AG-10675,"Anna Gayman",Consumer,"United States",Concord,"North Carolina",28027,South,FUR-FU-10003374,Furniture,Furnishings,"Electrix Fluorescent Magnifier Lamps & Weighted Base",315.78,31.58,8.0,0.2
